School URL,Rank (2017-18),school type,School,School URL,District,District URL,City,City URL,Zip,County,Phone,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score (2017-18),Average Standard Score (2016-17),Rank (2016-17),Rank Change from (2016-17),SchoolDigger Star Rating
https://www.schooldigger.com/go/TX/schools/3294005784/school.aspx,3335,E,Northern Hills Elementary,https://www.schooldigger.com/go/TX/schools/3294005784/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78217,Bexar,(210) 407-5200,PK,05,No,No,No,No,673,39.1,17.1,65.7%,7.7%,0.1%,1.5%,64.5%,0.0%,3.7%,22.4%,28.5,38.9,2621,-714,1
https://www.schooldigger.com/go/TX/schools/0026813064/school.aspx,3355,E,Brooks Collegiate Academy,https://www.schooldigger.com/go/TX/schools/0026813064/school.aspx,Brooks Academy Of Science And Engineering,https://www.schooldigger.com/go/TX/district/00268/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78230,Bexar,(210) 850-3002,PK,10,Yes,Yes,No,No,249,13.7,18,69.5%,1.2%,0.0%,2.0%,93.6%,0.0%,0.0%,3.2%,28.2,30.9,3115,-240,1
https://www.schooldigger.com/go/TX/schools/3294003660/school.aspx,3364,E,Wilshire Elementary,https://www.schooldigger.com/go/TX/schools/3294003660/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78218,Bexar,(210) 407-9400,PK,05,Yes,No,No,No,370,30.6,12,83.2%,17.0%,0.0%,1.4%,61.4%,0.0%,3.8%,16.5%,28.1,21.3,3732,368,1
https://www.schooldigger.com/go/TX/schools/2247002256/school.aspx,3397,E,E H Gilbert Elementary,https://www.schooldigger.com/go/TX/schools/2247002256/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78214,Bexar,(210) 989-3050,PK,05,Yes,No,No,No,600,36.1,16.5,94.2%,0.5%,0.0%,0.0%,99.0%,0.0%,0.2%,0.3%,27.7,30.5,3143,-254,1
https://www.schooldigger.com/go/TX/schools/4095011523/school.aspx,3409,E,Spicewood Park Elementary,https://www.schooldigger.com/go/TX/schools/4095011523/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78224,Bexar,(210) 622-4999,PK,05,Yes,No,No,No,596,40,14.9,94.8%,1.3%,0.0%,0.7%,94.1%,0.0%,0.5%,3.4%,27.4,35,2862,-547,1
https://www.schooldigger.com/go/TX/schools/3873010427/school.aspx,3447,E,Mission Academy,https://www.schooldigger.com/go/TX/schools/3873010427/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 438-6880,PK,08,Yes,No,No,No,608,42,14.4,88.5%,3.5%,0.2%,1.0%,92.4%,0.2%,0.0%,2.8%,26.8,18.7,3860,413,1
https://www.schooldigger.com/go/TX/schools/0025712834/school.aspx,3451,E,KIPP Un Mundo Dual Language Academy,https://www.schooldigger.com/go/TX/schools/0025712834/school.aspx,Kipp San Antonio,https://www.schooldigger.com/go/TX/district/00257/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78237,Bexar,(210) 392-5599,KG,04,Yes,Yes,No,No,644,30,21.4,87.1%,1.7%,0.0%,0.0%,97.5%,0.0%,0.2%,0.6%,26.8,19,3850,399,1
https://www.schooldigger.com/go/TX/schools/3873004378/school.aspx,3454,E,Neal Elementary,https://www.schooldigger.com/go/TX/schools/3873004378/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 738-9810,PK,05,Yes,No,No,No,552,36.7,15,94.4%,1.3%,0.7%,0.0%,96.9%,0.0%,0.0%,1.1%,26.8,23.5,3595,141,1
https://www.schooldigger.com/go/TX/schools/3873004376/school.aspx,3464,E,Maverick Elementary,https://www.schooldigger.com/go/TX/schools/3873004376/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 438-6550,PK,05,Yes,No,No,No,589,39,15.1,87.4%,2.9%,0.0%,1.0%,92.5%,0.0%,0.3%,3.2%,26.6,20.1,3794,330,1
https://www.schooldigger.com/go/TX/schools/2247002254/school.aspx,3470,E,Collier Elementary,https://www.schooldigger.com/go/TX/schools/2247002254/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 989-2950,PK,05,Yes,No,No,No,509,33.4,15.2,97.6%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,26.5,19.7,3819,349,1
https://www.schooldigger.com/go/TX/schools/3294003653/school.aspx,3478,E,Regency Place Elementary,https://www.schooldigger.com/go/TX/schools/3294003653/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78217,Bexar,(210) 407-6400,PK,05,Yes,No,No,No,581,47.6,12.1,79.4%,4.5%,0.0%,0.3%,87.8%,0.2%,1.2%,6.0%,26.5,30,3166,-312,1
https://www.schooldigger.com/go/TX/schools/2247002272/school.aspx,3499,E,Wright Elementary,https://www.schooldigger.com/go/TX/schools/2247002272/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78214,Bexar,(210) 989-3400,PK,05,Yes,No,No,No,547,33.2,16.4,97.4%,0.0%,0.0%,0.2%,98.0%,0.0%,0.0%,1.8%,26.2,38.8,2625,-874,1
https://www.schooldigger.com/go/TX/schools/0005313163/school.aspx,3506,E,Anne Frank Inspire Academy,https://www.schooldigger.com/go/TX/schools/0005313163/school.aspx,Inspire Academies,https://www.schooldigger.com/go/TX/district/00053/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78249,Bexar,(210) 638-5900,KG,11,No,Yes,No,No,349,18.9,18.4,20.1%,2.9%,0.3%,2.0%,60.5%,0.0%,4.3%,30.1%,26.1,48.7,2058,-1448,1
https://www.schooldigger.com/go/TX/schools/3873004352/school.aspx,3516,E,Franklin Elementary,https://www.schooldigger.com/go/TX/schools/3873004352/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 738-9790,PK,05,Yes,No,No,No,472,29,16.2,91.1%,0.4%,0.0%,0.0%,98.3%,0.0%,0.2%,1.1%,25.9,36.9,2738,-778,1
https://www.schooldigger.com/go/TX/schools/3873004333/school.aspx,3530,E,Charles C Ball Academy,https://www.schooldigger.com/go/TX/schools/3873004333/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 438-6845,PK,07,Yes,No,No,No,553,34.6,15.9,99.5%,4.7%,0.2%,0.5%,92.9%,0.0%,0.0%,1.6%,25.7,13.4,4103,573,1
https://www.schooldigger.com/go/TX/schools/4068004612/school.aspx,3569,E,Neil Armstrong Elementary,https://www.schooldigger.com/go/TX/schools/4068004612/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 623-8787,PK,05,Yes,No,No,No,469,30.1,15.5,95.1%,1.5%,0.0%,0.0%,96.6%,0.0%,0.2%,1.7%,25.1,32.3,3025,-544,1
https://www.schooldigger.com/go/TX/schools/3312003699/school.aspx,3578,E,Esparza Elementary,https://www.schooldigger.com/go/TX/schools/3312003699/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 397-1850,PK,05,Yes,No,No,No,684,51.3,13.3,78.4%,1.9%,0.0%,0.3%,93.9%,0.1%,0.7%,3.1%,25,39.1,2599,-979,1
https://www.schooldigger.com/go/TX/schools/3312003693/school.aspx,3586,E,Colonies North Elementary,https://www.schooldigger.com/go/TX/schools/3312003693/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78230,Bexar,(210) 397-1700,PK,05,Yes,No,No,No,681,50.7,13.4,67.4%,10.1%,0.3%,20.1%,42.4%,0.3%,1.8%,25.0%,24.9,21.5,3719,133,1
https://www.schooldigger.com/go/TX/schools/3873004373/school.aspx,3587,E,Madison Elementary,https://www.schooldigger.com/go/TX/schools/3873004373/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 438-6545,PK,05,Yes,No,No,No,638,35.5,17.9,92.2%,1.7%,0.2%,0.0%,96.9%,0.0%,0.2%,1.1%,24.9,17.7,3918,331,1
https://www.schooldigger.com/go/TX/schools/2247002252/school.aspx,3608,E,Bellaire Elementary,https://www.schooldigger.com/go/TX/schools/2247002252/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 989-2850,PK,05,Yes,No,No,No,683,44.3,15.4,91.5%,0.7%,0.0%,0.0%,96.9%,0.0%,0.1%,2.2%,24.5,23.5,3596,-12,1
https://www.schooldigger.com/go/TX/schools/4068009128/school.aspx,3625,E,Roy Benavidez Elementary,https://www.schooldigger.com/go/TX/schools/4068009128/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78224,Bexar,(210) 977-7175,PK,05,Yes,No,No,No,614,36.5,16.8,91.2%,1.0%,0.0%,0.2%,98.0%,0.0%,0.0%,0.8%,24.2,19,3854,229,1
https://www.schooldigger.com/go/TX/schools/3873004346/school.aspx,3630,E,Eloise Japhet Academy,https://www.schooldigger.com/go/TX/schools/3873004346/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 228-3345,PK,07,Yes,No,No,No,912,52,17.5,92.5%,1.1%,0.0%,0.0%,96.9%,0.0%,0.3%,1.6%,24.2,19.1,3848,218,1
https://www.schooldigger.com/go/TX/schools/3294003661/school.aspx,3634,E,Windcrest Elementary,https://www.schooldigger.com/go/TX/schools/3294003661/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78239,Bexar,(210) 407-9600,PK,05,Yes,No,No,No,607,44.6,13.5,69.2%,17.5%,0.2%,3.6%,58.0%,0.2%,3.5%,17.1%,24.1,19.5,3827,193,1
https://www.schooldigger.com/go/TX/schools/3294003627/school.aspx,3673,E,Camelot Elementary,https://www.schooldigger.com/go/TX/schools/3294003627/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78218,Bexar,(210) 407-1400,PK,05,Yes,No,No,No,574,42.6,13.4,90.8%,30.8%,0.3%,2.4%,54.4%,0.7%,3.1%,8.2%,23.3,18.3,3880,207,1
https://www.schooldigger.com/go/TX/schools/3873004369/school.aspx,3690,E,Lamar Elementary,https://www.schooldigger.com/go/TX/schools/3873004369/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78209,Bexar,(210) 738-9800,PK,06,Yes,Yes,No,No,324,22.5,14.3,84.3%,8.0%,0.0%,2.8%,79.0%,0.3%,1.2%,8.6%,23.1,25.9,3441,-249,1
https://www.schooldigger.com/go/TX/schools/3294003651/school.aspx,3691,E,Oak Grove Elementary,https://www.schooldigger.com/go/TX/schools/3294003651/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78217,Bexar,(210) 407-5600,PK,05,Yes,No,No,No,402,31.1,12.9,82.3%,15.9%,0.0%,4.2%,65.4%,1.0%,4.5%,9.0%,23,23.7,3581,-110,1
https://www.schooldigger.com/go/TX/schools/3873004334/school.aspx,3702,E,Charles Graebner Elementary,https://www.schooldigger.com/go/TX/schools/3873004334/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78225,Bexar,(210) 228-3320,PK,05,Yes,No,No,No,815,46.2,17.6,93.9%,0.1%,0.1%,0.0%,98.9%,0.0%,0.2%,0.6%,22.9,16.7,3967,265,1
https://www.schooldigger.com/go/TX/schools/0021113238/school.aspx,3720,E,Idea Eastside Academy,https://www.schooldigger.com/go/TX/schools/0021113238/school.aspx,Idea Public Schools,https://www.schooldigger.com/go/TX/district/00211/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78203,Bexar,(210) 239-4800,PK,04,Yes,Yes,No,No,434,13.9,31,92.9%,29.0%,0.0%,0.2%,68.0%,0.5%,0.2%,2.1%,22.6,,,,1
https://www.schooldigger.com/go/TX/schools/3873004348/school.aspx,3739,E,Fenwick Elementary,https://www.schooldigger.com/go/TX/schools/3873004348/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 438-6540,PK,06,Yes,No,No,No,462,31,14.8,95.7%,0.2%,0.0%,0.0%,98.7%,0.0%,0.2%,0.9%,22.4,21,3752,13,1
https://www.schooldigger.com/go/TX/schools/4074009129/school.aspx,3750,E,S/Sgt Michael P Barrera Veterans Elementary,https://www.schooldigger.com/go/TX/schools/4074009129/school.aspx,Somerset Independent School District,https://www.schooldigger.com/go/TX/district/40740/search.aspx,Von Ormy,https://www.schooldigger.com/go/TX/city/Von+Ormy/search.aspx,78073,Bexar,(866) 465-8808,PK,04,Yes,No,No,No,640,42.4,15,83.3%,0.6%,0.0%,0.2%,90.6%,0.2%,0.6%,7.8%,22.1,24.6,3525,-225,1
https://www.schooldigger.com/go/TX/schools/0024613089/school.aspx,3772,E,Lighthouse Charter School - B Campus,https://www.schooldigger.com/go/TX/schools/0024613089/school.aspx,Lighthouse Charter School,https://www.schooldigger.com/go/TX/district/00246/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 674-4100,02,08,Yes,Yes,No,No,213,16.8,12.6,85.9%,11.3%,0.0%,0.0%,82.2%,0.0%,1.4%,5.2%,21.6,38.6,2641,-1131,1
https://www.schooldigger.com/go/TX/schools/3873004375/school.aspx,3784,E,Margil Elementary,https://www.schooldigger.com/go/TX/schools/3873004375/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 738-9805,PK,06,Yes,No,No,No,557,33,16.8,95.3%,2.3%,0.0%,0.0%,95.5%,0.0%,0.4%,1.8%,21.4,14.9,4045,261,1
https://www.schooldigger.com/go/TX/schools/3873004356/school.aspx,3786,E,Hawthorne Pk-8 Academy,https://www.schooldigger.com/go/TX/schools/3873004356/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78212,Bexar,(210) 738-9795,PK,08,Yes,Yes,No,No,792,47.7,16.5,76.8%,2.3%,0.0%,0.1%,92.3%,0.0%,0.3%,5.1%,21.4,23.5,3594,-192,1
https://www.schooldigger.com/go/TX/schools/0008008108/school.aspx,3790,E,Heritage Academy Of Windcrest,https://www.schooldigger.com/go/TX/schools/0008008108/school.aspx,Heritage Academy,https://www.schooldigger.com/go/TX/district/00080/search.aspx,Windcrest,https://www.schooldigger.com/go/TX/city/Windcrest/search.aspx,78239,Bexar,(210) 593-0111,PK,05,Yes,Yes,No,No,139,9.5,14.5,90.7%,28.1%,0.0%,1.4%,46.8%,1.4%,2.2%,20.1%,21.4,44.1,2297,-1493,1
https://www.schooldigger.com/go/TX/schools/2247002265/school.aspx,3810,E,Rayburn Elementary,https://www.schooldigger.com/go/TX/schools/2247002265/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 989-3200,PK,05,Yes,No,No,No,433,26.8,16.1,89.8%,0.7%,0.0%,0.0%,98.4%,0.0%,0.0%,0.9%,21.1,16.3,3989,179,1
https://www.schooldigger.com/go/TX/schools/3294003635/school.aspx,3837,E,East Terrell Hills Elementary,https://www.schooldigger.com/go/TX/schools/3294003635/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78218,Bexar,(210) 407-2800,PK,05,Yes,No,No,No,677,50.1,13.5,87.0%,6.5%,0.1%,1.0%,84.5%,0.0%,1.0%,6.8%,20.6,21,3753,-84,1
https://www.schooldigger.com/go/TX/schools/3312010442/school.aspx,3840,E,Mead Elementary,https://www.schooldigger.com/go/TX/schools/3312010442/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78229,Bexar,(210) 397-1750,PK,05,Yes,No,No,No,796,60.6,13.1,85.8%,14.7%,0.4%,14.8%,55.8%,0.4%,1.6%,12.3%,20.5,19.7,3818,-22,1
https://www.schooldigger.com/go/TX/schools/4095006327/school.aspx,3851,E,Hidden Cove Elementary,https://www.schooldigger.com/go/TX/schools/4095006327/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 623-6220,PK,05,Yes,No,No,No,604,43,14,97.0%,1.0%,0.0%,0.0%,97.5%,0.0%,0.2%,1.3%,20.4,34.6,2885,-966,1
https://www.schooldigger.com/go/TX/schools/3873004327/school.aspx,3855,E,Bowden Academy,https://www.schooldigger.com/go/TX/schools/3873004327/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78202,Bexar,(210) 738-9770,PK,07,Yes,No,No,No,492,32.3,15.2,97.2%,9.6%,0.0%,0.2%,88.2%,0.0%,0.4%,1.6%,20.3,9.7,4221,366,1
https://www.schooldigger.com/go/TX/schools/0007708105/school.aspx,3859,E,Bexar County Academy,https://www.schooldigger.com/go/TX/schools/0007708105/school.aspx,Bexar County Academy,https://www.schooldigger.com/go/TX/district/00077/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 432-8600,PK,08,Yes,Yes,No,No,368,28,13.1,98.6%,4.9%,0.0%,0.3%,92.9%,0.0%,0.3%,1.6%,20.2,18.3,3881,22,1
https://www.schooldigger.com/go/TX/schools/0026811128/school.aspx,3865,E,Brooks Academy Of Science And Engineering,https://www.schooldigger.com/go/TX/schools/0026811128/school.aspx,Brooks Academy Of Science And Engineering,https://www.schooldigger.com/go/TX/district/00268/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78235,Bexar,(210) 633-9006,KG,12,Yes,Yes,No,No,1532,68.4,22.3,68.7%,2.4%,0.1%,1.0%,88.3%,0.1%,0.6%,7.4%,20.2,19.3,3836,-29,1
https://www.schooldigger.com/go/TX/schools/3312008119/school.aspx,3866,E,Michael Elementary,https://www.schooldigger.com/go/TX/schools/3312008119/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78245,Bexar,(210) 397-3900,PK,05,Yes,No,No,No,764,52,14.6,72.1%,10.6%,0.0%,0.0%,76.0%,0.3%,1.8%,11.3%,20.2,26.3,3412,-454,1
https://www.schooldigger.com/go/TX/schools/4092010449/school.aspx,3885,E,Julian C Gallardo Elementary,https://www.schooldigger.com/go/TX/schools/4092010449/school.aspx,Southside Independent School District,https://www.schooldigger.com/go/TX/district/40920/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 882-1609,PK,04,Yes,No,No,No,646,44.3,14.5,82.7%,3.9%,0.2%,0.3%,92.9%,0.0%,0.3%,2.5%,19.8,18,3903,18,1
https://www.schooldigger.com/go/TX/schools/2247002270/school.aspx,3887,E,V M Adams Elementary,https://www.schooldigger.com/go/TX/schools/2247002270/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78214,Bexar,(210) 989-2800,PK,05,Yes,No,No,No,780,43.5,17.9,93.5%,0.3%,0.0%,0.0%,98.7%,0.0%,0.1%,0.9%,19.8,11.3,4182,295,1
https://www.schooldigger.com/go/TX/schools/4068004615/school.aspx,3889,E,Frank Madla Elementary,https://www.schooldigger.com/go/TX/schools/4068004615/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 645-3800,PK,05,Yes,No,No,No,700,40.3,17.3,94.1%,4.0%,0.0%,0.1%,93.4%,0.3%,0.4%,1.7%,19.7,28.7,3246,-643,1
https://www.schooldigger.com/go/TX/schools/3873004412/school.aspx,3898,E,Woodlawn Hills Elementary,https://www.schooldigger.com/go/TX/schools/3873004412/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 438-6565,PK,05,Yes,No,No,No,528,33.5,15.7,93.4%,2.3%,0.0%,0.4%,96.6%,0.0%,0.4%,0.4%,19.6,27.2,3345,-553,1
https://www.schooldigger.com/go/TX/schools/4068004609/school.aspx,3902,E,Five Palms Elementary,https://www.schooldigger.com/go/TX/schools/4068004609/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 645-3850,PK,05,Yes,No,No,No,382,25.9,14.7,90.3%,2.9%,0.8%,0.5%,93.2%,0.0%,1.0%,1.6%,19.4,20,3802,-100,1
https://www.schooldigger.com/go/TX/schools/3294006590/school.aspx,3903,E,Jackson-Keller Elementary,https://www.schooldigger.com/go/TX/schools/3294006590/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78213,Bexar,(210) 407-4400,PK,05,Yes,No,No,No,880,61.9,14.2,89.1%,6.8%,0.0%,0.9%,85.5%,0.1%,0.8%,5.9%,19.4,22.7,3645,-258,1
https://www.schooldigger.com/go/TX/schools/3294003648/school.aspx,3920,E,Montgomery Elementary,https://www.schooldigger.com/go/TX/schools/3294003648/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78239,Bexar,(210) 407-5000,PK,05,Yes,No,No,No,531,43.6,12.1,90.6%,29.0%,0.2%,1.3%,55.4%,0.0%,4.1%,10.0%,19.1,13.4,4104,184,1
https://www.schooldigger.com/go/TX/schools/4068004613/school.aspx,3934,E,Palo Alto Elementary,https://www.schooldigger.com/go/TX/schools/4068004613/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 977-7125,PK,05,Yes,No,No,No,512,31.1,16.4,94.0%,0.4%,0.0%,0.0%,98.0%,0.0%,0.6%,1.0%,18.8,19.7,3817,-117,1
https://www.schooldigger.com/go/TX/schools/0006207794/school.aspx,3936,E,Dr Harmon W Kelley Elementary,https://www.schooldigger.com/go/TX/schools/0006207794/school.aspx,School Of Excellence In Education,https://www.schooldigger.com/go/TX/district/00062/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78216,Bexar,(210) 431-9881,PK,06,Yes,Yes,No,No,377,26.6,14.1,97.1%,12.5%,0.0%,0.3%,84.4%,0.3%,1.3%,1.3%,18.8,8.2,4258,322,1
https://www.schooldigger.com/go/TX/schools/2499002786/school.aspx,3938,E,Converse Elementary,https://www.schooldigger.com/go/TX/schools/2499002786/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,Converse,https://www.schooldigger.com/go/TX/city/Converse/search.aspx,78109,Bexar,(210) 945-1210,PK,05,Yes,No,No,No,605,32.4,18.6,65.5%,21.0%,0.3%,0.8%,49.4%,0.2%,6.1%,22.1%,18.8,18.6,3869,-69,1
https://www.schooldigger.com/go/TX/schools/3873004388/school.aspx,3940,E,Riverside Park Elementary,https://www.schooldigger.com/go/TX/schools/3873004388/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 228-3355,PK,06,Yes,No,No,No,363,21.9,16.5,97.0%,3.6%,0.0%,0.0%,94.5%,0.0%,0.0%,1.9%,18.8,26.3,3415,-525,1
https://www.schooldigger.com/go/TX/schools/3312003704/school.aspx,3944,E,Hull Elementary,https://www.schooldigger.com/go/TX/schools/3312003704/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-0950,PK,05,Yes,No,No,No,605,46,13.1,92.1%,3.1%,0.0%,0.0%,90.6%,0.2%,0.7%,5.5%,18.7,19.1,3849,-95,1
